date_time,date,time,irradiance,ambient_temp,wind_speed
2020-09-22 08:10:00+05:30,22-09-2020,08:10:00,20,30.28,7.27
2020-09-22 08:15:00+05:30,22-09-2020,08:15:00,20,30.3,7.18
2020-09-22 08:20:00+05:30,22-09-2020,08:20:00,20,30.33,7.09
2020-09-22 08:25:00+05:30,22-09-2020,08:25:00,20,30.35,7.01
2020-09-22 08:30:00+05:30,22-09-2020,08:30:00,90,30.37,6.92
2020-09-22 08:35:00+05:30,22-09-2020,08:35:00,90,30.4,6.8
2020-09-22 08:40:00+05:30,22-09-2020,08:40:00,90,30.44,6.69
2020-09-22 08:45:00+05:30,22-09-2020,08:45:00,90,30.47,6.57
2020-09-22 08:50:00+05:30,22-09-2020,08:50:00,90,30.5,6.45
2020-09-22 08:55:00+05:30,22-09-2020,08:55:00,90,30.53,6.33
2020-09-22 09:00:00+05:30,22-09-2020,09:00:00,90,30.56,6.21
2020-09-22 09:05:00+05:30,22-09-2020,09:05:00,90,30.59,6.09
2020-09-22 09:10:00+05:30,22-09-2020,09:10:00,90,30.63,5.98
2020-09-22 09:15:00+05:30,22-09-2020,09:15:00,90,30.66,5.86
2020-09-22 09:20:00+05:30,22-09-2020,09:20:00,90,30.69,5.74
2020-09-22 09:25:00+05:30,22-09-2020,09:25:00,90,30.72,5.62
2020-09-22 09:30:00+05:30,22-09-2020,09:30:00,180,30.75,5.5
2020-09-22 09:35:00+05:30,22-09-2020,09:35:00,180,30.79,5.45
2020-09-22 09:40:00+05:30,22-09-2020,09:40:00,180,30.82,5.39
2020-09-22 09:45:00+05:30,22-09-2020,09:45:00,180,30.86,5.34
2020-09-22 09:50:00+05:30,22-09-2020,09:50:00,180,30.89,5.28
2020-09-22 09:55:00+05:30,22-09-2020,09:55:00,180,30.93,5.22
2020-09-22 10:00:00+05:30,22-09-2020,10:00:00,180,30.96,5.17
2020-09-22 10:05:00+05:30,22-09-2020,10:05:00,180,31,5.11
2020-09-22 10:10:00+05:30,22-09-2020,10:10:00,180,31.03,5.05
2020-09-22 10:15:00+05:30,22-09-2020,10:15:00,180,31.07,5
2020-09-22 10:20:00+05:30,22-09-2020,10:20:00,180,31.1,4.94
2020-09-22 10:25:00+05:30,22-09-2020,10:25:00,180,31.14,4.88
2020-09-22 10:30:00+05:30,22-09-2020,10:30:00,270,31.17,4.83
2020-09-22 10:35:00+05:30,22-09-2020,10:35:00,270,31.18,4.81
2020-09-22 10:40:00+05:30,22-09-2020,10:40:00,270,31.19,4.79
2020-09-22 10:45:00+05:30,22-09-2020,10:45:00,270,31.2,4.76
2020-09-22 10:50:00+05:30,22-09-2020,10:50:00,270,31.2,4.74
2020-09-22 10:55:00+05:30,22-09-2020,10:55:00,270,31.21,4.72
2020-09-22 11:00:00+05:30,22-09-2020,11:00:00,270,31.22,4.7
2020-09-22 11:05:00+05:30,22-09-2020,11:05:00,270,31.23,4.68
2020-09-22 11:10:00+05:30,22-09-2020,11:10:00,270,31.24,4.66
2020-09-22 11:15:00+05:30,22-09-2020,11:15:00,270,31.24,4.64
2020-09-22 11:20:00+05:30,22-09-2020,11:20:00,270,31.25,4.62
2020-09-22 11:25:00+05:30,22-09-2020,11:25:00,270,31.26,4.6
2020-09-22 11:30:00+05:30,22-09-2020,11:30:00,356,31.27,4.57
2020-09-22 11:35:00+05:30,22-09-2020,11:35:00,356,31.27,4.62
2020-09-22 11:40:00+05:30,22-09-2020,11:40:00,356,31.28,4.66
2020-09-22 11:45:00+05:30,22-09-2020,11:45:00,356,31.29,4.7
2020-09-22 11:50:00+05:30,22-09-2020,11:50:00,356,31.3,4.74
2020-09-22 11:55:00+05:30,22-09-2020,11:55:00,356,31.3,4.78
2020-09-22 12:00:00+05:30,22-09-2020,12:00:00,356,31.31,4.82
2020-09-23 06:05:00+05:30,23-09-2020,06:05:00,0,29.91,6.82
2020-09-23 06:10:00+05:30,23-09-2020,06:10:00,0,29.9,6.8
2020-09-23 06:15:00+05:30,23-09-2020,06:15:00,0,29.89,6.79
2020-09-23 06:20:00+05:30,23-09-2020,06:20:00,0,29.87,6.77
2020-09-23 06:25:00+05:30,23-09-2020,06:25:00,0,29.86,6.76
2020-09-23 06:30:00+05:30,23-09-2020,06:30:00,0,29.84,6.74
2020-09-23 06:35:00+05:30,23-09-2020,06:35:00,0,29.84,6.75
2020-09-23 06:40:00+05:30,23-09-2020,06:40:00,0,29.84,6.75
2020-09-23 06:45:00+05:30,23-09-2020,06:45:00,0,29.84,6.76
2020-09-23 06:50:00+05:30,23-09-2020,06:50:00,0,29.84,6.76
2020-09-23 06:55:00+05:30,23-09-2020,06:55:00,0,29.84,6.77
2020-09-23 07:00:00+05:30,23-09-2020,07:00:00,0,29.84,6.77
2020-09-23 07:05:00+05:30,23-09-2020,07:05:00,0,29.84,6.78
2020-09-23 07:10:00+05:30,23-09-2020,07:10:00,0,29.84,6.78
2020-09-23 07:15:00+05:30,23-09-2020,07:15:00,0,29.84,6.79
2020-09-23 07:20:00+05:30,23-09-2020,07:20:00,0,29.84,6.79
2020-09-23 07:25:00+05:30,23-09-2020,07:25:00,0,29.84,6.8
2020-09-23 07:30:00+05:30,23-09-2020,07:30:00,20,29.84,6.8
2020-09-23 07:35:00+05:30,23-09-2020,07:35:00,20,29.86,6.78
2020-09-23 07:40:00+05:30,23-09-2020,07:40:00,20,29.88,6.76
2020-09-23 07:45:00+05:30,23-09-2020,07:45:00,20,29.9,6.73
2020-09-23 07:50:00+05:30,23-09-2020,07:50:00,20,29.92,6.71
2020-09-23 07:55:00+05:30,23-09-2020,07:55:00,20,29.94,6.69
2020-09-23 08:00:00+05:30,23-09-2020,08:00:00,20,29.96,6.67
2020-09-23 08:05:00+05:30,23-09-2020,08:05:00,20,29.98,6.65
2020-09-23 08:10:00+05:30,23-09-2020,08:10:00,20,30,6.62
2020-09-23 08:15:00+05:30,23-09-2020,08:15:00,20,30.02,6.6
2020-09-23 08:20:00+05:30,23-09-2020,08:20:00,20,30.04,6.58
2020-09-23 08:25:00+05:30,23-09-2020,08:25:00,20,30.06,6.56
2020-09-23 08:30:00+05:30,23-09-2020,08:30:00,80,30.08,6.53
2020-09-23 08:35:00+05:30,23-09-2020,08:35:00,80,30.11,6.45
2020-09-23 08:40:00+05:30,23-09-2020,08:40:00,80,30.14,6.36
2020-09-23 08:45:00+05:30,23-09-2020,08:45:00,80,30.16,6.27
2020-09-23 08:50:00+05:30,23-09-2020,08:50:00,80,30.19,6.18
2020-09-23 08:55:00+05:30,23-09-2020,08:55:00,80,30.22,6.09
2020-09-23 09:00:00+05:30,23-09-2020,09:00:00,80,30.24,6
2020-09-23 09:05:00+05:30,23-09-2020,09:05:00,80,30.27,5.92
2020-09-23 09:10:00+05:30,23-09-2020,09:10:00,80,30.3,5.83
2020-09-23 09:15:00+05:30,23-09-2020,09:15:00,80,30.32,5.74
2020-09-23 09:20:00+05:30,23-09-2020,09:20:00,80,30.35,5.65
2020-09-23 09:25:00+05:30,23-09-2020,09:25:00,80,30.38,5.56
2020-09-23 09:30:00+05:30,23-09-2020,09:30:00,170,30.4,5.47
2020-09-23 09:35:00+05:30,23-09-2020,09:35:00,170,30.42,5.43
2020-09-23 09:40:00+05:30,23-09-2020,09:40:00,170,30.44,5.39
2020-09-23 09:45:00+05:30,23-09-2020,09:45:00,170,30.46,5.35
2020-09-23 09:50:00+05:30,23-09-2020,09:50:00,170,30.48,5.3
2020-09-23 09:55:00+05:30,23-09-2020,09:55:00,170,30.5,5.26
2020-09-23 10:00:00+05:30,23-09-2020,10:00:00,170,30.52,5.22
2020-09-23 10:05:00+05:30,23-09-2020,10:05:00,170,30.53,5.18
2020-09-23 10:10:00+05:30,23-09-2020,10:10:00,170,30.55,5.13
2020-09-23 10:15:00+05:30,23-09-2020,10:15:00,170,30.57,5.09
2020-09-23 10:20:00+05:30,23-09-2020,10:20:00,170,30.59,5.05
2020-09-23 10:25:00+05:30,23-09-2020,10:25:00,170,30.61,5.01
2020-09-23 10:30:00+05:30,23-09-2020,10:30:00,270,30.63,4.97
2020-09-23 10:35:00+05:30,23-09-2020,10:35:00,270,30.65,4.95
2020-09-23 10:40:00+05:30,23-09-2020,10:40:00,270,30.67,4.93
2020-09-23 10:45:00+05:30,23-09-2020,10:45:00,270,30.69,4.91
2020-09-23 10:50:00+05:30,23-09-2020,10:50:00,270,30.72,4.89
2020-09-23 10:55:00+05:30,23-09-2020,10:55:00,270,30.74,4.87
2020-09-23 11:00:00+05:30,23-09-2020,11:00:00,270,30.76,4.85
2020-09-23 11:05:00+05:30,23-09-2020,11:05:00,270,30.78,4.83
2020-09-23 11:10:00+05:30,23-09-2020,11:10:00,270,30.8,4.81
2020-09-23 11:15:00+05:30,23-09-2020,11:15:00,270,30.82,4.79
2020-09-23 11:20:00+05:30,23-09-2020,11:20:00,270,30.85,4.77
2020-09-23 11:25:00+05:30,23-09-2020,11:25:00,270,30.87,4.75
2020-09-23 11:30:00+05:30,23-09-2020,11:30:00,342,30.89,4.74
2020-09-23 11:35:00+05:30,23-09-2020,11:35:00,342,30.91,4.72
2020-09-23 11:40:00+05:30,23-09-2020,11:40:00,342,30.92,4.7
2020-09-23 11:45:00+05:30,23-09-2020,11:45:00,342,30.94,4.68
2020-09-23 11:50:00+05:30,23-09-2020,11:50:00,342,30.96,4.66
2020-09-23 11:55:00+05:30,23-09-2020,11:55:00,342,30.97,4.65
2020-09-23 12:00:00+05:30,23-09-2020,12:00:00,342,30.99,4.63
2020-09-24 06:05:00+05:30,24-09-2020,06:05:00,0,28.81,5.66
2020-09-24 06:10:00+05:30,24-09-2020,06:10:00,0,28.8,5.67
2020-09-24 06:15:00+05:30,24-09-2020,06:15:00,0,28.78,5.67
2020-09-24 06:20:00+05:30,24-09-2020,06:20:00,0,28.76,5.68
2020-09-24 06:25:00+05:30,24-09-2020,06:25:00,0,28.75,5.69
2020-09-24 06:30:00+05:30,24-09-2020,06:30:00,0,28.73,5.7
2020-09-24 06:35:00+05:30,24-09-2020,06:35:00,0,28.74,5.65
2020-09-24 06:40:00+05:30,24-09-2020,06:40:00,0,28.76,5.59
2020-09-24 06:45:00+05:30,24-09-2020,06:45:00,0,28.77,5.54
2020-09-24 06:50:00+05:30,24-09-2020,06:50:00,0,28.78,5.48
2020-09-24 06:55:00+05:30,24-09-2020,06:55:00,0,28.79,5.43
2020-09-24 07:00:00+05:30,24-09-2020,07:00:00,0,28.81,5.37
2020-09-24 07:05:00+05:30,24-09-2020,07:05:00,0,28.82,5.32
2020-09-24 07:10:00+05:30,24-09-2020,07:10:00,0,28.83,5.26
2020-09-24 07:15:00+05:30,24-09-2020,07:15:00,0,28.84,5.21
2020-09-24 07:20:00+05:30,24-09-2020,07:20:00,0,28.86,5.16
2020-09-24 07:25:00+05:30,24-09-2020,07:25:00,0,28.87,5.1
2020-09-24 07:30:00+05:30,24-09-2020,07:30:00,20,28.88,5.05
2020-09-24 07:35:00+05:30,24-09-2020,07:35:00,20,28.91,5.02
2020-09-24 07:40:00+05:30,24-09-2020,07:40:00,20,28.95,5
2020-09-24 07:45:00+05:30,24-09-2020,07:45:00,20,28.98,4.98
2020-09-24 07:50:00+05:30,24-09-2020,07:50:00,20,29.01,4.96
2020-09-24 07:55:00+05:30,24-09-2020,07:55:00,20,29.05,4.94
2020-09-24 08:00:00+05:30,24-09-2020,08:00:00,20,29.08,4.92
2020-09-24 08:05:00+05:30,24-09-2020,08:05:00,20,29.11,4.89
2020-09-24 08:10:00+05:30,24-09-2020,08:10:00,20,29.15,4.87
2020-09-24 08:15:00+05:30,24-09-2020,08:15:00,20,29.18,4.85
2020-09-24 08:20:00+05:30,24-09-2020,08:20:00,20,29.21,4.83
2020-09-24 08:25:00+05:30,24-09-2020,08:25:00,20,29.25,4.81
2020-09-24 08:30:00+05:30,24-09-2020,08:30:00,90,29.28,4.79
2020-09-24 08:35:00+05:30,24-09-2020,08:35:00,90,29.32,4.81
2020-09-24 08:40:00+05:30,24-09-2020,08:40:00,90,29.36,4.84
2020-09-24 08:45:00+05:30,24-09-2020,08:45:00,90,29.4,4.86
2020-09-24 08:50:00+05:30,24-09-2020,08:50:00,90,29.44,4.89
2020-09-24 08:55:00+05:30,24-09-2020,08:55:00,90,29.48,4.92
2020-09-24 09:00:00+05:30,24-09-2020,09:00:00,90,29.51,4.94
2020-09-24 09:05:00+05:30,24-09-2020,09:05:00,90,29.55,4.97
2020-09-24 09:10:00+05:30,24-09-2020,09:10:00,90,29.59,5
2020-09-24 09:15:00+05:30,24-09-2020,09:15:00,90,29.63,5.02
2020-09-24 09:20:00+05:30,24-09-2020,09:20:00,90,29.67,5.05
2020-09-24 09:25:00+05:30,24-09-2020,09:25:00,90,29.71,5.07
2020-09-24 09:30:00+05:30,24-09-2020,09:30:00,190,29.75,5.1
2020-09-24 09:35:00+05:30,24-09-2020,09:35:00,190,29.79,5.1
2020-09-24 09:40:00+05:30,24-09-2020,09:40:00,190,29.84,5.09
2020-09-24 09:45:00+05:30,24-09-2020,09:45:00,190,29.88,5.09
2020-09-24 09:50:00+05:30,24-09-2020,09:50:00,190,29.92,5.09
2020-09-24 09:55:00+05:30,24-09-2020,09:55:00,190,29.97,5.09
2020-09-24 10:00:00+05:30,24-09-2020,10:00:00,190,30.01,5.08
2020-09-24 10:05:00+05:30,24-09-2020,10:05:00,190,30.05,5.08
2020-09-24 10:10:00+05:30,24-09-2020,10:10:00,190,30.1,5.08
2020-09-24 10:15:00+05:30,24-09-2020,10:15:00,190,30.14,5.07
2020-09-24 10:20:00+05:30,24-09-2020,10:20:00,190,30.19,5.07
2020-09-24 10:25:00+05:30,24-09-2020,10:25:00,190,30.23,5.07
2020-09-24 10:30:00+05:30,24-09-2020,10:30:00,280,30.27,5.06
2020-09-24 10:35:00+05:30,24-09-2020,10:35:00,280,30.32,5.01
2020-09-24 10:40:00+05:30,24-09-2020,10:40:00,280,30.36,4.97
2020-09-24 10:45:00+05:30,24-09-2020,10:45:00,280,30.41,4.92
2020-09-24 10:50:00+05:30,24-09-2020,10:50:00,280,30.45,4.87
2020-09-24 10:55:00+05:30,24-09-2020,10:55:00,280,30.5,4.82
2020-09-24 11:00:00+05:30,24-09-2020,11:00:00,280,30.54,4.77
2020-09-24 11:05:00+05:30,24-09-2020,11:05:00,280,30.59,4.73
2020-09-24 11:10:00+05:30,24-09-2020,11:10:00,280,30.63,4.68
2020-09-24 11:15:00+05:30,24-09-2020,11:15:00,280,30.68,4.63
2020-09-24 11:20:00+05:30,24-09-2020,11:20:00,280,30.73,4.58
2020-09-24 11:25:00+05:30,24-09-2020,11:25:00,280,30.77,4.53
2020-09-24 11:30:00+05:30,24-09-2020,11:30:00,367,30.82,4.49
2020-09-24 11:35:00+05:30,24-09-2020,11:35:00,367,30.84,4.53
2020-09-24 11:40:00+05:30,24-09-2020,11:40:00,367,30.86,4.57
2020-09-24 11:45:00+05:30,24-09-2020,11:45:00,367,30.88,4.61
2020-09-24 11:50:00+05:30,24-09-2020,11:50:00,367,30.9,4.65
2020-09-24 11:55:00+05:30,24-09-2020,11:55:00,367,30.92,4.69
2020-09-24 12:00:00+05:30,24-09-2020,12:00:00,367,30.95,4.74
2020-09-25 06:05:00+05:30,25-09-2020,06:05:00,0,28.39,6.23
2020-09-25 06:10:00+05:30,25-09-2020,06:10:00,0,28.38,6.21
2020-09-25 06:15:00+05:30,25-09-2020,06:15:00,0,28.36,6.19
2020-09-25 06:20:00+05:30,25-09-2020,06:20:00,0,28.35,6.17
2020-09-25 06:25:00+05:30,25-09-2020,06:25:00,0,28.33,6.16
2020-09-25 06:30:00+05:30,25-09-2020,06:30:00,0,28.32,6.14
2020-09-25 06:35:00+05:30,25-09-2020,06:35:00,0,28.32,6.13
2020-09-25 06:40:00+05:30,25-09-2020,06:40:00,0,28.32,6.12
2020-09-25 06:45:00+05:30,25-09-2020,06:45:00,0,28.32,6.11
2020-09-25 06:50:00+05:30,25-09-2020,06:50:00,0,28.32,6.1
2020-09-25 06:55:00+05:30,25-09-2020,06:55:00,0,28.32,6.1
2020-09-25 07:00:00+05:30,25-09-2020,07:00:00,0,28.32,6.09
2020-09-25 07:05:00+05:30,25-09-2020,07:05:00,0,28.32,6.08
2020-09-25 07:10:00+05:30,25-09-2020,07:10:00,0,28.32,6.07
2020-09-25 07:15:00+05:30,25-09-2020,07:15:00,0,28.32,6.06
2020-09-25 07:20:00+05:30,25-09-2020,07:20:00,0,28.32,6.05
2020-09-25 07:25:00+05:30,25-09-2020,07:25:00,0,28.32,6.04
2020-09-25 07:30:00+05:30,25-09-2020,07:30:00,20,28.31,6.03
2020-09-25 07:35:00+05:30,25-09-2020,07:35:00,20,28.34,6.04
2020-09-25 07:40:00+05:30,25-09-2020,07:40:00,20,28.36,6.04
2020-09-25 07:45:00+05:30,25-09-2020,07:45:00,20,28.38,6.04
2020-09-25 07:50:00+05:30,25-09-2020,07:50:00,20,28.4,6.04
2020-09-25 07:55:00+05:30,25-09-2020,07:55:00,20,28.43,6.04
2020-09-25 08:00:00+05:30,25-09-2020,08:00:00,20,28.45,6.05
2020-09-25 08:05:00+05:30,25-09-2020,08:05:00,20,28.47,6.05
2020-09-25 08:10:00+05:30,25-09-2020,08:10:00,20,28.49,6.05
2020-09-25 08:15:00+05:30,25-09-2020,08:15:00,20,28.52,6.05
2020-09-25 08:20:00+05:30,25-09-2020,08:20:00,20,28.54,6.05
2020-09-25 08:25:00+05:30,25-09-2020,08:25:00,20,28.56,6.06
2020-09-25 08:30:00+05:30,25-09-2020,08:30:00,90,28.58,6.06
2020-09-25 08:35:00+05:30,25-09-2020,08:35:00,90,28.62,6.03
2020-09-25 08:40:00+05:30,25-09-2020,08:40:00,90,28.66,6
2020-09-25 08:45:00+05:30,25-09-2020,08:45:00,90,28.7,5.98
2020-09-25 08:50:00+05:30,25-09-2020,08:50:00,90,28.74,5.95
2020-09-25 08:55:00+05:30,25-09-2020,08:55:00,90,28.78,5.92
2020-09-25 09:00:00+05:30,25-09-2020,09:00:00,90,28.82,5.9
2020-09-25 09:05:00+05:30,25-09-2020,09:05:00,90,28.86,5.87
2020-09-25 09:10:00+05:30,25-09-2020,09:10:00,90,28.9,5.84
2020-09-25 09:15:00+05:30,25-09-2020,09:15:00,90,28.94,5.81
2020-09-25 09:20:00+05:30,25-09-2020,09:20:00,90,28.98,5.79
2020-09-25 09:25:00+05:30,25-09-2020,09:25:00,90,29.02,5.76
2020-09-25 09:30:00+05:30,25-09-2020,09:30:00,180,29.06,5.73
2020-09-25 09:35:00+05:30,25-09-2020,09:35:00,180,29.1,5.69
2020-09-25 09:40:00+05:30,25-09-2020,09:40:00,180,29.14,5.64
2020-09-25 09:45:00+05:30,25-09-2020,09:45:00,180,29.18,5.59
2020-09-25 09:50:00+05:30,25-09-2020,09:50:00,180,29.22,5.54
2020-09-25 09:55:00+05:30,25-09-2020,09:55:00,180,29.26,5.49
2020-09-25 10:00:00+05:30,25-09-2020,10:00:00,180,29.3,5.44
2020-09-25 10:05:00+05:30,25-09-2020,10:05:00,180,29.33,5.39
2020-09-25 10:10:00+05:30,25-09-2020,10:10:00,180,29.37,5.34
2020-09-25 10:15:00+05:30,25-09-2020,10:15:00,180,29.41,5.29
2020-09-25 10:20:00+05:30,25-09-2020,10:20:00,180,29.45,5.24
2020-09-25 10:25:00+05:30,25-09-2020,10:25:00,180,29.49,5.2
2020-09-25 10:30:00+05:30,25-09-2020,10:30:00,272,29.53,5.15
2020-09-25 10:35:00+05:30,25-09-2020,10:35:00,272,29.58,5.13
2020-09-25 10:40:00+05:30,25-09-2020,10:40:00,272,29.64,5.12
2020-09-25 10:45:00+05:30,25-09-2020,10:45:00,272,29.69,5.11
2020-09-25 10:50:00+05:30,25-09-2020,10:50:00,272,29.74,5.09
2020-09-25 10:55:00+05:30,25-09-2020,10:55:00,272,29.8,5.08
2020-09-25 11:00:00+05:30,25-09-2020,11:00:00,272,29.85,5.07
2020-09-25 11:05:00+05:30,25-09-2020,11:05:00,272,29.91,5.05
2020-09-25 11:10:00+05:30,25-09-2020,11:10:00,272,29.96,5.04
2020-09-25 11:15:00+05:30,25-09-2020,11:15:00,272,30.01,5.03
2020-09-25 11:20:00+05:30,25-09-2020,11:20:00,272,30.07,5.01
2020-09-25 11:25:00+05:30,25-09-2020,11:25:00,272,30.12,5
2020-09-25 11:30:00+05:30,25-09-2020,11:30:00,357,30.17,4.99
2020-09-25 11:35:00+05:30,25-09-2020,11:35:00,357,30.22,4.98
2020-09-25 11:40:00+05:30,25-09-2020,11:40:00,357,30.27,4.97
2020-09-25 11:45:00+05:30,25-09-2020,11:45:00,357,30.32,4.96
2020-09-25 11:50:00+05:30,25-09-2020,11:50:00,357,30.36,4.95
2020-09-25 11:55:00+05:30,25-09-2020,11:55:00,357,30.41,4.94
2020-09-25 12:00:00+05:30,25-09-2020,12:00:00,357,30.46,4.94
2020-09-30 06:05:00+05:30,30-09-2020,06:05:00,0,28.11,7.41
2020-09-30 06:10:00+05:30,30-09-2020,06:10:00,0,28.09,7.4
2020-09-30 06:15:00+05:30,30-09-2020,06:15:00,0,28.07,7.38
2020-09-30 06:20:00+05:30,30-09-2020,06:20:00,0,28.05,7.37
2020-09-30 06:25:00+05:30,30-09-2020,06:25:00,0,28.03,7.35
2020-09-30 06:30:00+05:30,30-09-2020,06:30:00,0,28.01,7.34
2020-09-30 06:35:00+05:30,30-09-2020,06:35:00,0,28.01,7.32
2020-09-30 06:40:00+05:30,30-09-2020,06:40:00,0,28.01,7.3
2020-09-30 06:45:00+05:30,30-09-2020,06:45:00,0,28.01,7.28
2020-09-30 06:50:00+05:30,30-09-2020,06:50:00,0,28.02,7.26
2020-09-30 06:55:00+05:30,30-09-2020,06:55:00,0,28.02,7.24
2020-09-30 07:00:00+05:30,30-09-2020,07:00:00,0,28.02,7.22
2020-09-30 07:05:00+05:30,30-09-2020,07:05:00,0,28.02,7.2
2020-09-30 07:10:00+05:30,30-09-2020,07:10:00,0,28.03,7.18
2020-09-30 07:15:00+05:30,30-09-2020,07:15:00,0,28.03,7.16
2020-09-30 07:20:00+05:30,30-09-2020,07:20:00,0,28.03,7.14
2020-09-30 07:25:00+05:30,30-09-2020,07:25:00,0,28.03,7.12
2020-09-30 07:30:00+05:30,30-09-2020,07:30:00,20,28.04,7.1
2020-09-30 07:35:00+05:30,30-09-2020,07:35:00,20,28.06,7.01
2020-09-30 07:40:00+05:30,30-09-2020,07:40:00,20,28.09,6.91
2020-09-30 07:45:00+05:30,30-09-2020,07:45:00,20,28.11,6.82
2020-09-30 07:50:00+05:30,30-09-2020,07:50:00,20,28.13,6.72
2020-09-30 07:55:00+05:30,30-09-2020,07:55:00,20,28.16,6.63
2020-09-30 08:00:00+05:30,30-09-2020,08:00:00,20,28.18,6.53
2020-09-30 08:05:00+05:30,30-09-2020,08:05:00,20,28.21,6.44
2020-09-30 08:10:00+05:30,30-09-2020,08:10:00,20,28.23,6.34
2020-09-30 08:15:00+05:30,30-09-2020,08:15:00,20,28.26,6.25
2020-09-30 08:20:00+05:30,30-09-2020,08:20:00,20,28.28,6.16
2020-09-30 08:25:00+05:30,30-09-2020,08:25:00,20,28.31,6.06
2020-09-30 08:30:00+05:30,30-09-2020,08:30:00,90,28.33,5.97
2020-09-30 08:35:00+05:30,30-09-2020,08:35:00,90,28.38,5.87
2020-09-30 08:40:00+05:30,30-09-2020,08:40:00,90,28.42,5.78
2020-09-30 08:45:00+05:30,30-09-2020,08:45:00,90,28.46,5.69
2020-09-30 08:50:00+05:30,30-09-2020,08:50:00,90,28.51,5.59
2020-09-30 08:55:00+05:30,30-09-2020,08:55:00,90,28.55,5.5
2020-09-30 09:00:00+05:30,30-09-2020,09:00:00,90,28.59,5.41
2020-09-30 09:05:00+05:30,30-09-2020,09:05:00,90,28.64,5.31
2020-09-30 09:10:00+05:30,30-09-2020,09:10:00,90,28.68,5.22
2020-09-30 09:15:00+05:30,30-09-2020,09:15:00,90,28.72,5.13
2020-09-30 09:20:00+05:30,30-09-2020,09:20:00,90,28.77,5.03
2020-09-30 09:25:00+05:30,30-09-2020,09:25:00,90,28.81,4.94
2020-09-30 09:30:00+05:30,30-09-2020,09:30:00,180,28.85,4.85
2020-09-30 09:35:00+05:30,30-09-2020,09:35:00,180,28.87,4.77
2020-09-30 09:40:00+05:30,30-09-2020,09:40:00,180,28.89,4.69
2020-09-30 09:45:00+05:30,30-09-2020,09:45:00,180,28.91,4.61
2020-09-30 09:50:00+05:30,30-09-2020,09:50:00,180,28.93,4.53
2020-09-30 09:55:00+05:30,30-09-2020,09:55:00,180,28.95,4.45
2020-09-30 10:00:00+05:30,30-09-2020,10:00:00,180,28.96,4.38
2020-09-30 10:05:00+05:30,30-09-2020,10:05:00,180,28.98,4.3
2020-09-30 10:10:00+05:30,30-09-2020,10:10:00,180,29,4.22
2020-09-30 10:15:00+05:30,30-09-2020,10:15:00,180,29.02,4.14
2020-09-30 10:20:00+05:30,30-09-2020,10:20:00,180,29.04,4.06
2020-09-30 10:25:00+05:30,30-09-2020,10:25:00,180,29.05,3.98
2020-09-30 10:30:00+05:30,30-09-2020,10:30:00,269,29.07,3.9
2020-09-30 10:35:00+05:30,30-09-2020,10:35:00,269,29.09,3.89
2020-09-30 10:40:00+05:30,30-09-2020,10:40:00,269,29.1,3.88
2020-09-30 10:45:00+05:30,30-09-2020,10:45:00,269,29.12,3.87
2020-09-30 10:50:00+05:30,30-09-2020,10:50:00,269,29.13,3.86
2020-09-30 10:55:00+05:30,30-09-2020,10:55:00,269,29.15,3.84
2020-09-30 11:00:00+05:30,30-09-2020,11:00:00,269,29.16,3.83
2020-09-30 11:05:00+05:30,30-09-2020,11:05:00,269,29.18,3.82
2020-09-30 11:10:00+05:30,30-09-2020,11:10:00,269,29.19,3.81
2020-09-30 11:15:00+05:30,30-09-2020,11:15:00,269,29.2,3.8
2020-09-30 11:20:00+05:30,30-09-2020,11:20:00,269,29.22,3.78
2020-09-30 11:25:00+05:30,30-09-2020,11:25:00,269,29.23,3.77
2020-09-30 11:30:00+05:30,30-09-2020,11:30:00,354,29.25,3.76
2020-09-30 11:35:00+05:30,30-09-2020,11:35:00,354,29.24,3.74
2020-09-30 11:40:00+05:30,30-09-2020,11:40:00,354,29.24,3.72
2020-09-30 11:45:00+05:30,30-09-2020,11:45:00,354,29.23,3.7
2020-09-30 11:50:00+05:30,30-09-2020,11:50:00,354,29.22,3.68
2020-09-30 11:55:00+05:30,30-09-2020,11:55:00,354,29.22,3.66
2020-09-30 12:00:00+05:30,30-09-2020,12:00:00,354,29.21,3.64
2020-10-01 06:05:00+05:30,01-10-2020,06:05:00,0,28.6,5.95
2020-10-01 06:10:00+05:30,01-10-2020,06:10:00,0,28.61,5.93
2020-10-01 06:15:00+05:30,01-10-2020,06:15:00,0,28.61,5.92
2020-10-01 06:20:00+05:30,01-10-2020,06:20:00,0,28.61,5.91
2020-10-01 06:25:00+05:30,01-10-2020,06:25:00,0,28.62,5.9
2020-10-01 06:30:00+05:30,01-10-2020,06:30:00,0,28.62,5.89
2020-10-01 06:35:00+05:30,01-10-2020,06:35:00,0,28.61,5.91
2020-10-01 06:40:00+05:30,01-10-2020,06:40:00,0,28.6,5.93
2020-10-01 06:45:00+05:30,01-10-2020,06:45:00,0,28.59,5.96
2020-10-01 06:50:00+05:30,01-10-2020,06:50:00,0,28.58,5.98
2020-10-01 06:55:00+05:30,01-10-2020,06:55:00,0,28.58,6
2020-10-01 07:00:00+05:30,01-10-2020,07:00:00,0,28.57,6.02
2020-10-01 07:05:00+05:30,01-10-2020,07:05:00,0,28.56,6.05
2020-10-01 07:10:00+05:30,01-10-2020,07:10:00,0,28.55,6.07
